run_id,seed,model,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
29,70,mistral-instruct,20260311_011611,2,7,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,7,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,7,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,7,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,7,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,7,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,7,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,8,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,8,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,8,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,8,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,8,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,8,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,8,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,8,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,9,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,9,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,9,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,9,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,9,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,9,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,9,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,9,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,9,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,10,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,10,B22,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,10,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,10,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,10,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,10,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,10,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,10,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,10,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,10,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,10,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,11,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,11,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,11,S3,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B10,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B6,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,11,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,11,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,12,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B10,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B18,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,12,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,12,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,12,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,12,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B9,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,13,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B4,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,13,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,13,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,13,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,13,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B6,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,14,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,14,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,14,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,14,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,14,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,15,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,15,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B22,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B4,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,15,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,15,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,15,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,16,S3,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,16,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,16,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,16,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,16,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,16,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B6,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B3,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,17,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B22,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,17,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,17,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,17,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,17,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,18,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,18,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B9,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,18,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B3,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,2,18,S3,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,18,B18,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,19,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,19,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,19,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,19,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,19,S3,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,19,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,19,S1,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,19,B4,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,20,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,20,S3,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,20,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,20,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,20,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,20,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,20,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,20,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,20,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,20,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,21,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,21,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,21,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,21,S3,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,21,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,21,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,21,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,21,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,21,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,22,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,22,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,22,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,22,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,22,S3,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,22,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,22,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,22,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,22,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,22,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,23,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,23,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,23,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B18,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,23,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B6,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,23,B22,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,24,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,24,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,24,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,24,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,24,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,24,B22,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,24,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,24,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,25,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,25,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,25,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,25,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,25,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,25,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,25,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,25,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,25,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,25,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,26,B24,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,26,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,26,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,26,B16,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,26,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,26,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,26,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,26,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,26,B6,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,26,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,27,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,27,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,27,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,27,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,27,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,27,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,28,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,28,B22,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,28,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,28,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,28,B4,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,2,28,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,28,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,28,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,29,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,29,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,29,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,29,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,29,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,29,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,29,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,30,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,2,30,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,2,30,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,30,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,2,30,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,2,30,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,2,30,S4,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,2,30,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,1,S3,seller,ask,13,12,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B14,buyer,bid,16,17,True,13,S3,4
29,70,mistral-instruct,20260311_011611,3,1,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,1,S4,seller,ask,15,12,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,1,S1,seller,ask,16,12,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B8,buyer,bid,16,17,True,15,S4,2
29,70,mistral-instruct,20260311_011611,3,1,B7,buyer,bid,20,20,True,16,S1,4
29,70,mistral-instruct,20260311_011611,3,1,B20,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,1,S2,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B21,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B1,buyer,bid,18,20,True,17,S2,3
29,70,mistral-instruct,20260311_011611,3,1,B19,buyer,bid,18,20,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B9,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,1,B10,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B4,buyer,bid,12,13,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B9,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B23,buyer,bid,8,8,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B13,buyer,bid,19,20,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,2,S1,seller,ask,17,12,True,19,B13,7
29,70,mistral-instruct,20260311_011611,3,2,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,2,S4,seller,ask,16,12,True,18,B19,6
29,70,mistral-instruct,20260311_011611,3,2,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B20,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B21,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,2,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,2,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,2,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,3,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,3,3,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,3,3,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,3,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,3,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,3,3,S4,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,3,3,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,3,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,3,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,3,B20,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,3,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,4,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,4,B18,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,3,4,B20,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,4,S1,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,3,4,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,4,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,4,S3,seller,ask,15,12,True,16,B20,4
29,70,mistral-instruct,20260311_011611,3,4,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,4,S4,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,3,4,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,4,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,4,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,5,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,5,S1,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,5,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,3,5,B9,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,5,B18,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,3,5,S4,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,3,5,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,5,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,5,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,5,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,5,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B3,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,6,S1,seller,ask,20,12,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B6,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B9,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B21,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B17,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,6,S4,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,3,6,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B12,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B18,buyer,bid,0,0,False,,,
29,70,mistral-instruct,20260311_011611,3,6,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,6,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,7,B5,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,7,S2,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,7,B11,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,7,B23,buyer,bid,7,8,False,,,
29,70,mistral-instruct,20260311_011611,3,7,S4,seller,ask,19,12,False,,,
29,70,mistral-instruct,20260311_011611,3,7,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,7,S1,seller,ask,18,12,False,,,
29,70,mistral-instruct,20260311_011611,3,7,S3,seller,ask,17,12,False,,,
29,70,mistral-instruct,20260311_011611,3,7,B2,buyer,bid,16,17,False,,,
29,70,mistral-instruct,20260311_011611,3,8,B15,buyer,bid,14,15,False,,,
29,70,mistral-instruct,20260311_011611,3,8,B12,buyer,bid,0,0,False,,,
